in:Setback_N,in:Setback_M,in:Setback_S,in:Height_N,in:Height_M,in:Height_S,out:blank,out:DirSunChange,out:AvgDirSun,out:SolRadChange,out:AvgSolRad,img_1,img_2,img_3,img_4,img_5,img_6
42,42,42,52,52,13,,+12.25,+4.37,+11.36,+0.47,northarrow.png,-41.8.13.-41.8.52.-41.8.52_1.png,-41.8.13.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-41.8.13.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,52,13,,+12.25,+4.37,+11.36,+0.47,northarrow.png,0.13.-41.8.52.-41.8.52_1.png,0.13.-41.8.52.-41.8.52_3.png,LegendDirSun.png,0.13.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,52,26,,+12.01,+4.36,+10.78,+0.46,northarrow.png,-83.6.26.-41.8.52.-41.8.52_1.png,-83.6.26.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-83.6.26.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,52,26,,+12.25,+4.37,+11.32,+0.47,northarrow.png,-41.8.26.-41.8.52.-41.8.52_1.png,-41.8.26.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-41.8.26.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,52,26,,+12.25,+4.37,+11.36,+0.47,northarrow.png,0.26.-41.8.52.-41.8.52_1.png,0.26.-41.8.52.-41.8.52_3.png,LegendDirSun.png,0.26.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,52,39,,+9.90,+4.28,+6.56,+0.45,northarrow.png,-83.6.39.-41.8.52.-41.8.52_1.png,-83.6.39.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-83.6.39.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,52,39,,+12.12,+4.37,+10.94,+0.46,northarrow.png,-41.8.39.-41.8.52.-41.8.52_1.png,-41.8.39.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-41.8.39.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,52,39,,+12.25,+4.37,+11.36,+0.47,northarrow.png,0.39.-41.8.52.-41.8.52_1.png,0.39.-41.8.52.-41.8.52_3.png,LegendDirSun.png,0.39.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,84,52,52,52,,+5.37,+4.10,-0.89,+0.42,northarrow.png,-83.6.52.-41.8.52.-41.8.52_1.png,-83.6.52.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-83.6.52.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,42,52,52,52,,+10.63,+4.31,+7.90,+0.45,northarrow.png,-41.8.52.-41.8.52.-41.8.52_1.png,-41.8.52.-41.8.52.-41.8.52_3.png,LegendDirSun.png,-41.8.52.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,42,0,52,52,52,,+12.25,+4.37,+11.36,+0.47,northarrow.png,0.52.-41.8.52.-41.8.52_1.png,0.52.-41.8.52.-41.8.52_3.png,LegendDirSun.png,0.52.-41.8.52.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,52,13,,+14.52,+4.46,+15.17,+0.48,northarrow.png,-83.6.13.0.52.-41.8.52_1.png,-83.6.13.0.52.-41.8.52_3.png,LegendDirSun.png,-83.6.13.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,52,13,,+14.52,+4.46,+15.18,+0.48,northarrow.png,-41.8.13.0.52.-41.8.52_1.png,-41.8.13.0.52.-41.8.52_3.png,LegendDirSun.png,-41.8.13.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,52,13,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.13.0.52.-41.8.52_1.png,0.13.0.52.-41.8.52_3.png,LegendDirSun.png,0.13.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,52,26,,+14.26,+4.45,+14.54,+0.48,northarrow.png,-83.6.26.0.52.-41.8.52_1.png,-83.6.26.0.52.-41.8.52_3.png,LegendDirSun.png,-83.6.26.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,52,26,,+14.51,+4.46,+15.14,+0.48,northarrow.png,-41.8.26.0.52.-41.8.52_1.png,-41.8.26.0.52.-41.8.52_3.png,LegendDirSun.png,-41.8.26.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,52,26,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.26.0.52.-41.8.52_1.png,0.26.0.52.-41.8.52_3.png,LegendDirSun.png,0.26.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,52,39,,+11.91,+4.36,+10.04,+0.46,northarrow.png,-83.6.39.0.52.-41.8.52_1.png,-83.6.39.0.52.-41.8.52_3.png,LegendDirSun.png,-83.6.39.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,52,39,,+14.39,+4.45,+14.76,+0.48,northarrow.png,-41.8.39.0.52.-41.8.52_1.png,-41.8.39.0.52.-41.8.52_3.png,LegendDirSun.png,-41.8.39.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,52,39,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.39.0.52.-41.8.52_1.png,0.39.0.52.-41.8.52_3.png,LegendDirSun.png,0.39.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,84,52,52,52,,+7.23,+4.18,+2.17,+0.43,northarrow.png,-83.6.52.0.52.-41.8.52_1.png,-83.6.52.0.52.-41.8.52_3.png,LegendDirSun.png,-83.6.52.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,42,52,52,52,,+12.76,+4.39,+11.34,+0.47,northarrow.png,-41.8.52.0.52.-41.8.52_1.png,-41.8.52.0.52.-41.8.52_3.png,LegendDirSun.png,-41.8.52.0.52.-41.8.52_2.png,LegendSolRad.png
42,0,0,52,52,52,,+14.52,+4.46,+15.19,+0.48,northarrow.png,0.52.0.52.-41.8.52_1.png,0.52.0.52.-41.8.52_3.png,LegendDirSun.png,0.52.0.52.-41.8.52_2.png,LegendSolRad.png
0,84,84,52,13,13,,+18.61,+4.62,+19.52,+0.50,northarrow.png,-83.6.13.-83.6.13.0.52_1.png,-83.6.13.-83.6.13.0.52_3.png,LegendDirSun.png,-83.6.13.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,42,52,13,13,,+18.61,+4.62,+19.55,+0.50,northarrow.png,-41.8.13.-83.6.13.0.52_1.png,-41.8.13.-83.6.13.0.52_3.png,LegendDirSun.png,-41.8.13.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,0,52,13,13,,+18.61,+4.62,+19.55,+0.50,northarrow.png,0.13.-83.6.13.0.52_1.png,0.13.-83.6.13.0.52_3.png,LegendDirSun.png,0.13.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,84,52,13,26,,+18.35,+4.61,+18.91,+0.50,northarrow.png,-83.6.26.-83.6.13.0.52_1.png,-83.6.26.-83.6.13.0.52_3.png,LegendDirSun.png,-83.6.26.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,42,52,13,26,,+18.61,+4.62,+19.51,+0.50,northarrow.png,-41.8.26.-83.6.13.0.52_1.png,-41.8.26.-83.6.13.0.52_3.png,LegendDirSun.png,-41.8.26.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,0,52,13,26,,+18.61,+4.62,+19.55,+0.50,northarrow.png,0.26.-83.6.13.0.52_1.png,0.26.-83.6.13.0.52_3.png,LegendDirSun.png,0.26.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,84,52,13,39,,+15.99,+4.52,+14.40,+0.48,northarrow.png,-83.6.39.-83.6.13.0.52_1.png,-83.6.39.-83.6.13.0.52_3.png,LegendDirSun.png,-83.6.39.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,42,52,13,39,,+18.48,+4.61,+19.12,+0.50,northarrow.png,-41.8.39.-83.6.13.0.52_1.png,-41.8.39.-83.6.13.0.52_3.png,LegendDirSun.png,-41.8.39.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,0,52,13,39,,+18.61,+4.62,+19.55,+0.50,northarrow.png,0.39.-83.6.13.0.52_1.png,0.39.-83.6.13.0.52_3.png,LegendDirSun.png,0.39.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,84,52,13,52,,+11.31,+4.33,+6.52,+0.45,northarrow.png,-83.6.52.-83.6.13.0.52_1.png,-83.6.52.-83.6.13.0.52_3.png,LegendDirSun.png,-83.6.52.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,42,52,13,52,,+16.86,+4.55,+15.70,+0.48,northarrow.png,-41.8.52.-83.6.13.0.52_1.png,-41.8.52.-83.6.13.0.52_3.png,LegendDirSun.png,-41.8.52.-83.6.13.0.52_2.png,LegendSolRad.png
0,84,0,52,13,52,,+18.61,+4.62,+19.55,+0.50,northarrow.png,0.52.-83.6.13.0.52_1.png,0.52.-83.6.13.0.52_3.png,LegendDirSun.png,0.52.-83.6.13.0.52_2.png,LegendSolRad.png
0,42,84,52,13,13,,+18.62,+4.62,+19.52,+0.50,northarrow.png,-83.6.13.-41.8.13.0.52_1.png,-83.6.13.-41.8.13.0.52_3.png,LegendDirSun.png,-83.6.13.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,42,52,13,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,-41.8.13.-41.8.13.0.52_1.png,-41.8.13.-41.8.13.0.52_3.png,LegendDirSun.png,-41.8.13.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,0,52,13,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.13.-41.8.13.0.52_1.png,0.13.-41.8.13.0.52_3.png,LegendDirSun.png,0.13.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,84,52,13,26,,+18.36,+4.61,+18.91,+0.50,northarrow.png,-83.6.26.-41.8.13.0.52_1.png,-83.6.26.-41.8.13.0.52_3.png,LegendDirSun.png,-83.6.26.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,42,52,13,26,,+18.62,+4.62,+19.51,+0.50,northarrow.png,-41.8.26.-41.8.13.0.52_1.png,-41.8.26.-41.8.13.0.52_3.png,LegendDirSun.png,-41.8.26.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,0,52,13,26,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.26.-41.8.13.0.52_1.png,0.26.-41.8.13.0.52_3.png,LegendDirSun.png,0.26.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,84,52,13,39,,+16.00,+4.52,+14.40,+0.48,northarrow.png,-83.6.39.-41.8.13.0.52_1.png,-83.6.39.-41.8.13.0.52_3.png,LegendDirSun.png,-83.6.39.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,42,52,13,39,,+18.49,+4.61,+19.12,+0.50,northarrow.png,-41.8.39.-41.8.13.0.52_1.png,-41.8.39.-41.8.13.0.52_3.png,LegendDirSun.png,-41.8.39.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,0,52,13,39,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.39.-41.8.13.0.52_1.png,0.39.-41.8.13.0.52_3.png,LegendDirSun.png,0.39.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,84,52,13,52,,+11.32,+4.33,+6.52,+0.45,northarrow.png,-83.6.52.-41.8.13.0.52_1.png,-83.6.52.-41.8.13.0.52_3.png,LegendDirSun.png,-83.6.52.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,42,52,13,52,,+16.87,+4.55,+15.70,+0.48,northarrow.png,-41.8.52.-41.8.13.0.52_1.png,-41.8.52.-41.8.13.0.52_3.png,LegendDirSun.png,-41.8.52.-41.8.13.0.52_2.png,LegendSolRad.png
0,42,0,52,13,52,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.52.-41.8.13.0.52_1.png,0.52.-41.8.13.0.52_3.png,LegendDirSun.png,0.52.-41.8.13.0.52_2.png,LegendSolRad.png
0,0,84,52,13,13,,+18.62,+4.62,+19.52,+0.50,northarrow.png,-83.6.13.0.13.0.52_1.png,-83.6.13.0.13.0.52_3.png,LegendDirSun.png,-83.6.13.0.13.0.52_2.png,LegendSolRad.png
0,0,42,52,13,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,-41.8.13.0.13.0.52_1.png,-41.8.13.0.13.0.52_3.png,LegendDirSun.png,-41.8.13.0.13.0.52_2.png,LegendSolRad.png
0,0,0,52,13,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.13.0.13.0.52_1.png,0.13.0.13.0.52_3.png,LegendDirSun.png,0.13.0.13.0.52_2.png,LegendSolRad.png
0,0,84,52,13,26,,+18.36,+4.61,+18.91,+0.50,northarrow.png,-83.6.26.0.13.0.52_1.png,-83.6.26.0.13.0.52_3.png,LegendDirSun.png,-83.6.26.0.13.0.52_2.png,LegendSolRad.png
0,0,42,52,13,26,,+18.62,+4.62,+19.51,+0.50,northarrow.png,-41.8.26.0.13.0.52_1.png,-41.8.26.0.13.0.52_3.png,LegendDirSun.png,-41.8.26.0.13.0.52_2.png,LegendSolRad.png
0,0,0,52,13,26,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.26.0.13.0.52_1.png,0.26.0.13.0.52_3.png,LegendDirSun.png,0.26.0.13.0.52_2.png,LegendSolRad.png
0,0,84,52,13,39,,+16.00,+4.52,+14.40,+0.48,northarrow.png,-83.6.39.0.13.0.52_1.png,-83.6.39.0.13.0.52_3.png,LegendDirSun.png,-83.6.39.0.13.0.52_2.png,LegendSolRad.png
0,0,42,52,13,39,,+18.49,+4.61,+19.12,+0.50,northarrow.png,-41.8.39.0.13.0.52_1.png,-41.8.39.0.13.0.52_3.png,LegendDirSun.png,-41.8.39.0.13.0.52_2.png,LegendSolRad.png
0,0,0,52,13,39,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.39.0.13.0.52_1.png,0.39.0.13.0.52_3.png,LegendDirSun.png,0.39.0.13.0.52_2.png,LegendSolRad.png
0,0,84,52,13,52,,+11.32,+4.33,+6.52,+0.45,northarrow.png,-83.6.52.0.13.0.52_1.png,-83.6.52.0.13.0.52_3.png,LegendDirSun.png,-83.6.52.0.13.0.52_2.png,LegendSolRad.png
0,0,42,52,13,52,,+16.87,+4.55,+15.70,+0.48,northarrow.png,-41.8.52.0.13.0.52_1.png,-41.8.52.0.13.0.52_3.png,LegendDirSun.png,-41.8.52.0.13.0.52_2.png,LegendSolRad.png
0,0,0,52,13,52,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.52.0.13.0.52_1.png,0.52.0.13.0.52_3.png,LegendDirSun.png,0.52.0.13.0.52_2.png,LegendSolRad.png
0,84,84,52,26,13,,+18.13,+4.60,+18.72,+0.50,northarrow.png,-83.6.13.-83.6.26.0.52_1.png,-83.6.13.-83.6.26.0.52_3.png,LegendDirSun.png,-83.6.13.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,42,52,26,13,,+18.13,+4.60,+18.73,+0.50,northarrow.png,-41.8.13.-83.6.26.0.52_1.png,-41.8.13.-83.6.26.0.52_3.png,LegendDirSun.png,-41.8.13.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,0,52,26,13,,+18.13,+4.60,+18.74,+0.50,northarrow.png,0.13.-83.6.26.0.52_1.png,0.13.-83.6.26.0.52_3.png,LegendDirSun.png,0.13.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,84,52,26,26,,+17.88,+4.59,+18.17,+0.49,northarrow.png,-83.6.26.-83.6.26.0.52_1.png,-83.6.26.-83.6.26.0.52_3.png,LegendDirSun.png,-83.6.26.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,42,52,26,26,,+18.12,+4.60,+18.71,+0.50,northarrow.png,-41.8.26.-83.6.26.0.52_1.png,-41.8.26.-83.6.26.0.52_3.png,LegendDirSun.png,-41.8.26.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,0,52,26,26,,+18.13,+4.60,+18.74,+0.50,northarrow.png,0.26.-83.6.26.0.52_1.png,0.26.-83.6.26.0.52_3.png,LegendDirSun.png,0.26.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,84,52,26,39,,+15.53,+4.50,+13.79,+0.48,northarrow.png,-83.6.39.-83.6.26.0.52_1.png,-83.6.39.-83.6.26.0.52_3.png,LegendDirSun.png,-83.6.39.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,42,52,26,39,,+18.00,+4.59,+18.40,+0.50,northarrow.png,-41.8.39.-83.6.26.0.52_1.png,-41.8.39.-83.6.26.0.52_3.png,LegendDirSun.png,-41.8.39.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,0,52,26,39,,+18.13,+4.60,+18.74,+0.50,northarrow.png,0.39.-83.6.26.0.52_1.png,0.39.-83.6.26.0.52_3.png,LegendDirSun.png,0.39.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,84,52,26,52,,+10.86,+4.32,+6.02,+0.44,northarrow.png,-83.6.52.-83.6.26.0.52_1.png,-83.6.52.-83.6.26.0.52_3.png,LegendDirSun.png,-83.6.52.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,42,52,26,52,,+16.41,+4.53,+15.17,+0.48,northarrow.png,-41.8.52.-83.6.26.0.52_1.png,-41.8.52.-83.6.26.0.52_3.png,LegendDirSun.png,-41.8.52.-83.6.26.0.52_2.png,LegendSolRad.png
0,84,0,52,26,52,,+18.13,+4.60,+18.74,+0.50,northarrow.png,0.52.-83.6.26.0.52_1.png,0.52.-83.6.26.0.52_3.png,LegendDirSun.png,0.52.-83.6.26.0.52_2.png,LegendSolRad.png
0,42,84,52,26,13,,+18.62,+4.62,+19.52,+0.50,northarrow.png,-83.6.13.-41.8.26.0.52_1.png,-83.6.13.-41.8.26.0.52_3.png,LegendDirSun.png,-83.6.13.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,42,52,26,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,-41.8.13.-41.8.26.0.52_1.png,-41.8.13.-41.8.26.0.52_3.png,LegendDirSun.png,-41.8.13.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,0,52,26,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.13.-41.8.26.0.52_1.png,0.13.-41.8.26.0.52_3.png,LegendDirSun.png,0.13.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,84,52,26,26,,+18.36,+4.61,+18.91,+0.50,northarrow.png,-83.6.26.-41.8.26.0.52_1.png,-83.6.26.-41.8.26.0.52_3.png,LegendDirSun.png,-83.6.26.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,42,52,26,26,,+18.62,+4.62,+19.51,+0.50,northarrow.png,-41.8.26.-41.8.26.0.52_1.png,-41.8.26.-41.8.26.0.52_3.png,LegendDirSun.png,-41.8.26.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,0,52,26,26,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.26.-41.8.26.0.52_1.png,0.26.-41.8.26.0.52_3.png,LegendDirSun.png,0.26.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,84,52,26,39,,+16.00,+4.52,+14.40,+0.48,northarrow.png,-83.6.39.-41.8.26.0.52_1.png,-83.6.39.-41.8.26.0.52_3.png,LegendDirSun.png,-83.6.39.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,42,52,26,39,,+18.49,+4.61,+19.12,+0.50,northarrow.png,-41.8.39.-41.8.26.0.52_1.png,-41.8.39.-41.8.26.0.52_3.png,LegendDirSun.png,-41.8.39.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,0,52,26,39,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.39.-41.8.26.0.52_1.png,0.39.-41.8.26.0.52_3.png,LegendDirSun.png,0.39.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,84,52,26,52,,+11.32,+4.33,+6.52,+0.45,northarrow.png,-83.6.52.-41.8.26.0.52_1.png,-83.6.52.-41.8.26.0.52_3.png,LegendDirSun.png,-83.6.52.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,42,52,26,52,,+16.87,+4.55,+15.70,+0.48,northarrow.png,-41.8.52.-41.8.26.0.52_1.png,-41.8.52.-41.8.26.0.52_3.png,LegendDirSun.png,-41.8.52.-41.8.26.0.52_2.png,LegendSolRad.png
0,42,0,52,26,52,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.52.-41.8.26.0.52_1.png,0.52.-41.8.26.0.52_3.png,LegendDirSun.png,0.52.-41.8.26.0.52_2.png,LegendSolRad.png
0,0,84,52,26,13,,+18.62,+4.62,+19.52,+0.50,northarrow.png,-83.6.13.0.26.0.52_1.png,-83.6.13.0.26.0.52_3.png,LegendDirSun.png,-83.6.13.0.26.0.52_2.png,LegendSolRad.png
0,0,42,52,26,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,-41.8.13.0.26.0.52_1.png,-41.8.13.0.26.0.52_3.png,LegendDirSun.png,-41.8.13.0.26.0.52_2.png,LegendSolRad.png
0,0,0,52,26,13,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.13.0.26.0.52_1.png,0.13.0.26.0.52_3.png,LegendDirSun.png,0.13.0.26.0.52_2.png,LegendSolRad.png
0,0,84,52,26,26,,+18.36,+4.61,+18.91,+0.50,northarrow.png,-83.6.26.0.26.0.52_1.png,-83.6.26.0.26.0.52_3.png,LegendDirSun.png,-83.6.26.0.26.0.52_2.png,LegendSolRad.png
0,0,42,52,26,26,,+18.62,+4.62,+19.51,+0.50,northarrow.png,-41.8.26.0.26.0.52_1.png,-41.8.26.0.26.0.52_3.png,LegendDirSun.png,-41.8.26.0.26.0.52_2.png,LegendSolRad.png
0,0,0,52,26,26,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.26.0.26.0.52_1.png,0.26.0.26.0.52_3.png,LegendDirSun.png,0.26.0.26.0.52_2.png,LegendSolRad.png
0,0,84,52,26,39,,+16.00,+4.52,+14.40,+0.48,northarrow.png,-83.6.39.0.26.0.52_1.png,-83.6.39.0.26.0.52_3.png,LegendDirSun.png,-83.6.39.0.26.0.52_2.png,LegendSolRad.png
0,0,42,52,26,39,,+18.49,+4.61,+19.12,+0.50,northarrow.png,-41.8.39.0.26.0.52_1.png,-41.8.39.0.26.0.52_3.png,LegendDirSun.png,-41.8.39.0.26.0.52_2.png,LegendSolRad.png
0,0,0,52,26,39,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.39.0.26.0.52_1.png,0.39.0.26.0.52_3.png,LegendDirSun.png,0.39.0.26.0.52_2.png,LegendSolRad.png
0,0,84,52,26,52,,+11.32,+4.33,+6.52,+0.45,northarrow.png,-83.6.52.0.26.0.52_1.png,-83.6.52.0.26.0.52_3.png,LegendDirSun.png,-83.6.52.0.26.0.52_2.png,LegendSolRad.png
0,0,42,52,26,52,,+16.87,+4.55,+15.70,+0.48,northarrow.png,-41.8.52.0.26.0.52_1.png,-41.8.52.0.26.0.52_3.png,LegendDirSun.png,-41.8.52.0.26.0.52_2.png,LegendSolRad.png
0,0,0,52,26,52,,+18.62,+4.62,+19.55,+0.50,northarrow.png,0.52.0.26.0.52_1.png,0.52.0.26.0.52_3.png,LegendDirSun.png,0.52.0.26.0.52_2.png,LegendSolRad.png
0,84,84,52,39,13,,+14.42,+4.46,+13.53,+0.48,northarrow.png,-83.6.13.-83.6.39.0.52_1.png,-83.6.13.-83.6.39.0.52_3.png,LegendDirSun.png,-83.6.13.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,42,52,39,13,,+14.42,+4.46,+13.56,+0.48,northarrow.png,-41.8.13.-83.6.39.0.52_1.png,-41.8.13.-83.6.39.0.52_3.png,LegendDirSun.png,-41.8.13.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,0,52,39,13,,+14.42,+4.46,+13.56,+0.48,northarrow.png,0.13.-83.6.39.0.52_1.png,0.13.-83.6.39.0.52_3.png,LegendDirSun.png,0.13.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,84,52,39,26,,+14.18,+4.45,+13.02,+0.47,northarrow.png,-83.6.26.-83.6.39.0.52_1.png,-83.6.26.-83.6.39.0.52_3.png,LegendDirSun.png,-83.6.26.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,42,52,39,26,,+14.42,+4.46,+13.52,+0.48,northarrow.png,-41.8.26.-83.6.39.0.52_1.png,-41.8.26.-83.6.39.0.52_3.png,LegendDirSun.png,-41.8.26.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,0,52,39,26,,+14.42,+4.46,+13.56,+0.48,northarrow.png,0.26.-83.6.39.0.52_1.png,0.26.-83.6.39.0.52_3.png,LegendDirSun.png,0.26.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,84,52,39,39,,+12.05,+4.36,+9.12,+0.46,northarrow.png,-83.6.39.-83.6.39.0.52_1.png,-83.6.39.-83.6.39.0.52_3.png,LegendDirSun.png,-83.6.39.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,42,52,39,39,,+14.29,+4.45,+13.26,+0.47,northarrow.png,-41.8.39.-83.6.39.0.52_1.png,-41.8.39.-83.6.39.0.52_3.png,LegendDirSun.png,-41.8.39.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,0,52,39,39,,+14.42,+4.46,+13.56,+0.48,northarrow.png,0.39.-83.6.39.0.52_1.png,0.39.-83.6.39.0.52_3.png,LegendDirSun.png,0.39.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,84,52,39,52,,+7.59,+4.19,+1.88,+0.43,northarrow.png,-83.6.52.-83.6.39.0.52_1.png,-83.6.52.-83.6.39.0.52_3.png,LegendDirSun.png,-83.6.52.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,42,52,39,52,,+12.88,+4.40,+10.62,+0.46,northarrow.png,-41.8.52.-83.6.39.0.52_1.png,-41.8.52.-83.6.39.0.52_3.png,LegendDirSun.png,-41.8.52.-83.6.39.0.52_2.png,LegendSolRad.png
0,84,0,52,39,52,,+14.42,+4.46,+13.56,+0.48,northarrow.png,0.52.-83.6.39.0.52_1.png,0.52.-83.6.39.0.52_3.png,LegendDirSun.png,0.52.-83.6.39.0.52_2.png,LegendSolRad.png
0,42,84,52,39,13,,+18.55,+4.62,+19.28,+0.50,northarrow.png,-83.6.13.-41.8.39.0.52_1.png,-83.6.13.-41.8.39.0.52_3.png,LegendDirSun.png,-83.6.13.-41.8.39.0.52_2.png,LegendSolRad.png
0,42,42,52,39,13,,+18.55,+4.62,+19.30,+0.50,northarrow.png,-41.8.13.-41.8.39.0.52_1.png,-41.8.13.-41.8.39.0.52_3.png,LegendDirSun.png,-41.8.13.-41.8.39.0.52_2.png,LegendSolRad.png
0,42,0,52,39,13,,+18.55,+4.62,+19.30,+0.50,northarrow.png,0.13.-41.8.39.0.52_1.png,0.13.-41.8.39.0.52_3.png,LegendDirSun.png,0.13.-41.8.39.0.52_2.png,LegendSolRad.png
0,42,84,52,39,26,,+18.30,+4.61,+18.69,+0.50,northarrow.png,-83.6.26.-41.8.39.0.52_1.png,-83.6.26.-41.8.39.0.52_3.png,LegendDirSun.png,-83.6.26.-41.8.39.0.52_2.png,LegendSolRad.png
0,42,42,52,39,26,,+18.55,+4.62,+19.26,+0.50,northarrow.png,-41.8.26.-41.8.39.0.52_1.png,-41.8.26.-41.8.39.0.52_3.png,LegendDirSun.png,-41.8.26.-41.8.39.0.52_2.png,LegendSolRad.png
0,42,0,52,39,26,,+18.55,+4.62,+19.30,+0.50,northarrow.png,0.26.-41.8.39.0.52_1.png,0.26.-41.8.39.0.52_3.png,LegendDirSun.png,0.26.-41.8.39.0.52_2.png,LegendSolRad.png
